"","prop1.G1.residue0","prop1.G1.residue25","prop1.G1.residue50","prop1.G1.residue75","prop1.G1.residue100","prop1.G2.residue0","prop1.G2.residue25","prop1.G2.residue50","prop1.G2.residue75","prop1.G2.residue100","prop1.G3.residue0","prop1.G3.residue25","prop1.G3.residue50","prop1.G3.residue75","prop1.G3.residue100","prop2.G1.residue0","prop2.G1.residue25","prop2.G1.residue50","prop2.G1.residue75","prop2.G1.residue100","prop2.G2.residue0","prop2.G2.residue25","prop2.G2.residue50","prop2.G2.residue75","prop2.G2.residue100","prop2.G3.residue0","prop2.G3.residue25","prop2.G3.residue50","prop2.G3.residue75","prop2.G3.residue100","prop3.G1.residue0","prop3.G1.residue25","prop3.G1.residue50","prop3.G1.residue75","prop3.G1.residue100","prop3.G2.residue0","prop3.G2.residue25","prop3.G2.residue50","prop3.G2.residue75","prop3.G2.residue100","prop3.G3.residue0","prop3.G3.residue25","prop3.G3.residue50","prop3.G3.residue75","prop3.G3.residue100","prop4.G1.residue0","prop4.G1.residue25","prop4.G1.residue50","prop4.G1.residue75","prop4.G1.residue100","prop4.G2.residue0","prop4.G2.residue25","prop4.G2.residue50","prop4.G2.residue75","prop4.G2.residue100","prop4.G3.residue0","prop4.G3.residue25","prop4.G3.residue50","prop4.G3.residue75","prop4.G3.residue100","prop5.G1.residue0","prop5.G1.residue25","prop5.G1.residue50","prop5.G1.residue75","prop5.G1.residue100","prop5.G2.residue0","prop5.G2.residue25","prop5.G2.residue50","prop5.G2.residue75","prop5.G2.residue100","prop5.G3.residue0","prop5.G3.residue25","prop5.G3.residue50","prop5.G3.residue75","prop5.G3.residue100","prop6.G1.residue0","prop6.G1.residue25","prop6.G1.residue50","prop6.G1.residue75","prop6.G1.residue100","prop6.G2.residue0","prop6.G2.residue25","prop6.G2.residue50","prop6.G2.residue75","prop6.G2.residue100","prop6.G3.residue0","prop6.G3.residue25","prop6.G3.residue50","prop6.G3.residue75","prop6.G3.residue100","prop7.G1.residue0","prop7.G1.residue25","prop7.G1.residue50","prop7.G1.residue75","prop7.G1.residue100","prop7.G2.residue0","prop7.G2.residue25","prop7.G2.residue50","prop7.G2.residue75","prop7.G2.residue100","prop7.G3.residue0","prop7.G3.residue25","prop7.G3.residue50","prop7.G3.residue75","prop7.G3.residue100"
"4OY2B",0.425531914893617,26.8085106382979,54.8936170212766,81.2765957446808,100,2.5531914893617,22.5531914893617,51.063829787234,72.3404255319149,99.1489361702128,0.851063829787234,23.8297872340426,43.8297872340426,68.5106382978723,98.2978723404255,2.5531914893617,21.2765957446809,44.2553191489362,69.3617021276596,99.1489361702128,0.851063829787234,24.6808510638298,48.0851063829787,71.4893617021277,100,0.425531914893617,27.6595744680851,62.1276595744681,80,99.5744680851064,0.851063829787234,24.6808510638298,45.531914893617,71.9148936170213,98.2978723404255,2.5531914893617,20,42.5531914893617,66.8085106382979,99.1489361702128,0.425531914893617,27.2340425531915,56.5957446808511,80.8510638297872,100,4.68085106382979,21.7021276595745,43.4042553191489,69.3617021276596,99.1489361702128,0.851063829787234,23.8297872340426,47.6595744680851,71.4893617021277,100,0.425531914893617,27.6595744680851,62.1276595744681,80,99.5744680851064,0.425531914893617,25.9574468085106,62.1276595744681,81.2765957446808,99.5744680851064,0.851063829787234,24.2553191489362,46.3829787234043,72.7659574468085,100,5.1063829787234,20.8510638297872,52.3404255319149,71.4893617021277,97.8723404255319,0.425531914893617,27.6595744680851,54.468085106383,78.2978723404255,100,2.97872340425532,25.531914893617,42.9787234042553,63.4042553191489,96.1702127659574,2.5531914893617,20,40.8510638297872,73.6170212765958,97.4468085106383,0.851063829787234,21.7021276595745,43.8297872340426,67.2340425531915,99.1489361702128,0.425531914893617,26.8085106382979,54.8936170212766,81.2765957446808,100,2.5531914893617,22.9787234042553,47.6595744680851,74.8936170212766,97.4468085106383
"1W1WE",8.26446280991735,23.1404958677686,46.2809917355372,65.2892561983471,98.3471074380165,1.65289256198347,19.0082644628099,44.6280991735537,74.3801652892562,95.0413223140496,0.826446280991736,34.7107438016529,52.8925619834711,79.3388429752066,100,7.43801652892562,28.099173553719,57.0247933884297,76.8595041322314,95.0413223140496,8.26446280991735,24.7933884297521,47.9338842975207,72.7272727272727,100,0.826446280991736,5.78512396694215,38.8429752066116,68.595041322314,99.1735537190083,0.826446280991736,34.7107438016529,52.8925619834711,79.3388429752066,100,7.43801652892562,28.099173553719,57.0247933884297,76.8595041322314,95.0413223140496,1.65289256198347,15.702479338843,42.1487603305785,64.4628099173554,98.3471074380165,12.396694214876,28.9256198347107,57.0247933884297,76.8595041322314,95.0413223140496,7.43801652892562,24.7933884297521,47.9338842975207,73.5537190082645,100,0.826446280991736,5.78512396694215,38.8429752066116,68.595041322314,99.1735537190083,14.0495867768595,25.6198347107438,42.1487603305785,65.2892561983471,98.3471074380165,0.826446280991736,22.3140495867769,51.2396694214876,76.0330578512397,100,8.26446280991735,17.3553719008264,46.2809917355372,66.1157024793388,97.5206611570248,0.826446280991736,21.4876033057851,42.9752066115703,66.9421487603306,98.3471074380165,6.61157024793388,22.3140495867769,50.4132231404959,76.8595041322314,100,7.43801652892562,28.099173553719,57.8512396694215,74.3801652892562,94.2148760330578,6.61157024793388,34.7107438016529,62.8099173553719,80.9917355371901,100,8.26446280991735,23.1404958677686,46.2809917355372,65.2892561983471,98.3471074380165,0.826446280991736,5.78512396694215,27.2727272727273,58.6776859504132,94.2148760330578
"5VHGA",2.66666666666667,20,41.3333333333333,66,100,0.666666666666667,29.3333333333333,51.3333333333333,76.6666666666667,99.3333333333333,4,21.3333333333333,56,83.3333333333333,98,0.666666666666667,30.6666666666667,51.3333333333333,76.6666666666667,99.3333333333333,3.33333333333333,18.6666666666667,41.3333333333333,72,98,2.66666666666667,18,53.3333333333333,71.3333333333333,100,4,26,54,76,98,0.666666666666667,30.6666666666667,54.6666666666667,78,99.3333333333333,2.66666666666667,14,39.3333333333333,60.6666666666667,100,0.666666666666667,34,52,76.6666666666667,93.3333333333333,3.33333333333333,19.3333333333333,41.3333333333333,76,99.3333333333333,2.66666666666667,18,53.3333333333333,71.3333333333333,100,2.66666666666667,18,38,71.3333333333333,100,0.666666666666667,26.6666666666667,53.3333333333333,76,99.3333333333333,6,20.6666666666667,41.3333333333333,52,96,1.33333333333333,18,36,66.6666666666667,100,4,40,59.3333333333333,76,97.3333333333333,0.666666666666667,30,54.6666666666667,80,99.3333333333333,1.33333333333333,29.3333333333333,55.3333333333333,79.3333333333333,98,2.66666666666667,20,41.3333333333333,66,100,0.666666666666667,26,48,69.3333333333333,99.3333333333333
"3NVWB",0.898203592814371,20.059880239521,47.0059880239521,73.3532934131737,99.4011976047904,1.19760479041916,29.940119760479,51.7964071856287,74.8502994011976,100,0.29940119760479,24.251497005988,49.1017964071856,75.748502994012,99.7005988023952,1.19760479041916,29.940119760479,51.7964071856287,74.8502994011976,100,0.29940119760479,20.059880239521,41.6167664670659,71.8562874251497,99.7005988023952,0.598802395209581,24.251497005988,57.185628742515,76.6467065868263,99.4011976047904,0.29940119760479,24.8502994011976,50.8982035928144,76.3473053892216,99.7005988023952,1.19760479041916,29.940119760479,49.4011976047904,72.7544910179641,100,0.898203592814371,18.562874251497,44.6107784431138,71.5568862275449,99.4011976047904,3.29341317365269,33.5329341317365,53.5928143712575,77.5449101796407,100,0.29940119760479,19.1616766467066,41.0179640718563,70.9580838323353,99.7005988023952,0.598802395209581,24.251497005988,57.185628742515,76.6467065868263,99.4011976047904,7.18562874251497,23.0538922155689,55.688622754491,76.6467065868263,99.4011976047904,0.29940119760479,25.748502994012,49.1017964071856,75.1497005988024,100,1.49700598802395,14.9700598802395,39.2215568862275,70.059880239521,93.4131736526946,0.29940119760479,22.1556886227545,46.1077844311377,76.6467065868263,99.7005988023952,0.598802395209581,26.6467065868263,51.1976047904192,72.4550898203593,98.502994011976,0.898203592814371,24.5508982035928,49.4011976047904,70.6586826347305,100,0.29940119760479,26.6467065868263,47.3053892215569,76.3473053892216,100,0.898203592814371,20.059880239521,47.0059880239521,73.3532934131737,99.4011976047904,1.19760479041916,26.0479041916168,52.6946107784431,72.1556886227545,98.2035928143713
"2BJNA",3.125,24.375,45,62.5,99.375,0.625,20,57.5,77.5,93.75,1.875,25.625,48.75,78.125,100,0.625,22.5,48.125,78.125,94.375,3.75,19.375,51.875,71.875,100,1.875,27.5,46.875,69.375,99.375,1.875,25.625,49.375,76.875,100,0.625,20,55,78.75,93.75,3.125,24.375,45,62.5,99.375,0.625,20,47.5,76.25,93.75,3.75,21.25,51.875,78.125,100,1.875,27.5,46.875,69.375,99.375,13.75,32.5,45,63.75,99.375,0.625,25,55,77.5,100,3.125,15.625,31.875,40.625,90,1.875,23.125,50.625,72.5,100,5.625,31.25,48.125,76.875,98.125,0.625,19.375,45.625,73.75,93.125,0.625,23.75,48.75,78.125,100,3.125,24.375,45,62.5,99.375,1.25,22.5,56.25,75,97.5
"3LQ9A",1.49253731343284,18.6567164179104,45.5223880597015,72.3880597014925,100,0.746268656716418,25.3731343283582,52.9850746268657,79.8507462686567,98.5074626865672,3.73134328358209,23.8805970149254,47.0149253731343,68.6567164179104,96.2686567164179,0.746268656716418,25.3731343283582,51.4925373134328,74.6268656716418,98.5074626865672,2.23880597014925,23.134328358209,46.2686567164179,68.6567164179104,100,2.98507462686567,21.6417910447761,50.7462686567164,75.3731343283582,97.0149253731343,3.73134328358209,26.865671641791,47.0149253731343,68.6567164179104,97.0149253731343,0.746268656716418,25.3731343283582,53.7313432835821,79.8507462686567,98.5074626865672,1.49253731343284,18.6567164179104,45.5223880597015,72.3880597014925,100,0.746268656716418,25.3731343283582,53.7313432835821,79.8507462686567,98.5074626865672,2.23880597014925,23.134328358209,46.2686567164179,67.910447761194,100,2.98507462686567,21.6417910447761,50.7462686567164,75.3731343283582,97.0149253731343,15.6716417910448,19.4029850746269,41.7910447761194,75.3731343283582,95.5223880597015,0.746268656716418,25.3731343283582,51.4925373134328,74.6268656716418,100,1.49253731343284,2.23880597014925,38.0597014925373,48.5074626865672,99.2537313432836,2.23880597014925,16.4179104477612,38.0597014925373,68.6567164179104,100,4.47761194029851,46.2686567164179,63.4328358208955,79.1044776119403,97.0149253731343,0.746268656716418,25.3731343283582,53.7313432835821,79.8507462686567,98.5074626865672,3.73134328358209,26.865671641791,46.2686567164179,67.910447761194,96.2686567164179,1.49253731343284,18.6567164179104,45.5223880597015,72.3880597014925,100,0.746268656716418,24.6268656716418,59.7014925373134,82.8358208955224,98.5074626865672
"2QKVA",4.16666666666667,17.7083333333333,46.875,64.5833333333333,94.7916666666667,1.04166666666667,29.1666666666667,59.375,82.2916666666667,100,2.08333333333333,22.9166666666667,40.625,69.7916666666667,90.625,1.04166666666667,29.1666666666667,55.2083333333333,81.25,100,2.08333333333333,22.9166666666667,41.6666666666667,66.6666666666667,90.625,4.16666666666667,16.6666666666667,54.1666666666667,79.1666666666667,94.7916666666667,2.08333333333333,22.9166666666667,44.7916666666667,69.7916666666667,90.625,1.04166666666667,28.125,59.375,82.2916666666667,100,4.16666666666667,17.7083333333333,46.875,64.5833333333333,94.7916666666667,1.04166666666667,28.125,55.2083333333333,77.0833333333333,100,2.08333333333333,22.9166666666667,41.6666666666667,67.7083333333333,95.8333333333333,4.16666666666667,16.6666666666667,54.1666666666667,79.1666666666667,94.7916666666667,4.16666666666667,16.6666666666667,51.0416666666667,80.2083333333333,94.7916666666667,1.04166666666667,27.0833333333333,50,75,100,8.33333333333333,13.5416666666667,38.5416666666667,56.25,89.5833333333333,4.16666666666667,20.8333333333333,51.0416666666667,77.0833333333333,98.9583333333333,2.08333333333333,34.375,47.9166666666667,71.875,91.6666666666667,1.04166666666667,23.9583333333333,45.8333333333333,68.75,100,1.04166666666667,25,52.0833333333333,73.9583333333333,98.9583333333333,4.16666666666667,17.7083333333333,46.875,64.5833333333333,94.7916666666667,3.125,28.125,50,87.5,100
"1KYQA",1.09489051094891,26.2773722627737,48.9051094890511,74.8175182481752,98.5401459854015,1.45985401459854,18.978102189781,44.1605839416058,68.978102189781,100,0.364963503649635,20.8029197080292,53.2846715328467,76.2773722627737,99.2700729927007,1.45985401459854,23.7226277372263,51.4598540145985,73.3576642335766,100,0.72992700729927,24.8175182481752,50,72.2627737226277,98.5401459854015,0.364963503649635,24.0875912408759,46.7153284671533,78.4671532846715,98.9051094890511,0.364963503649635,24.0875912408759,50.7299270072993,75.5474452554745,99.2700729927007,1.45985401459854,17.8832116788321,48.1751824817518,68.978102189781,100,1.09489051094891,25.9124087591241,48.5401459854015,75.9124087591241,98.5401459854015,1.45985401459854,23.7226277372263,52.5547445255474,71.1678832116788,100,0.72992700729927,24.8175182481752,50,73.7226277372263,99.2700729927007,0.364963503649635,24.0875912408759,46.7153284671533,78.4671532846715,98.9051094890511,1.09489051094891,20.4379562043796,47.4452554744526,75.9124087591241,97.0802919708029,0.364963503649635,22.992700729927,50,73.3576642335766,100,4.74452554744526,31.7518248175182,47.0802919708029,71.1678832116788,98.5401459854015,0.364963503649635,22.2627737226277,51.0948905109489,75.9124087591241,98.5401459854015,0.72992700729927,27.007299270073,46.3503649635037,72.2627737226277,99.2700729927007,1.45985401459854,25.1824817518248,50.3649635036496,71.1678832116788,100,0.72992700729927,20.8029197080292,54.014598540146,73.3576642335766,99.2700729927007,1.09489051094891,26.2773722627737,48.9051094890511,74.8175182481752,98.5401459854015,0.364963503649635,17.8832116788321,41.970802919708,68.6131386861314,100
"3P6ZC",16.9014084507042,32.3943661971831,59.1549295774648,74.6478873239437,100,1.40845070422535,9.85915492957746,45.0704225352113,69.0140845070423,97.1830985915493,11.2676056338028,19.7183098591549,42.2535211267606,60.5633802816901,98.5915492957746,1.40845070422535,30.9859154929577,50.7042253521127,77.4647887323944,97.1830985915493,11.2676056338028,23.943661971831,47.887323943662,73.2394366197183,98.5915492957746,2.8169014084507,8.45070422535211,38.0281690140845,60.5633802816901,100,11.2676056338028,21.1267605633803,42.2535211267606,66.1971830985916,98.5915492957746,1.40845070422535,25.3521126760563,49.2957746478873,76.056338028169,97.1830985915493,2.8169014084507,18.3098591549296,47.887323943662,71.830985915493,100,1.40845070422535,30.9859154929577,54.9295774647887,78.8732394366197,97.1830985915493,11.2676056338028,26.7605633802817,46.4788732394366,70.4225352112676,98.5915492957746,2.8169014084507,8.45070422535211,38.0281690140845,60.5633802816901,100,57.7464788732394,57.7464788732394,59.1549295774648,64.7887323943662,100,1.40845070422535,18.3098591549296,45.0704225352113,76.056338028169,98.5915492957746,16.9014084507042,32.3943661971831,47.887323943662,71.830985915493,83.0985915492958,1.40845070422535,16.9014084507042,57.7464788732394,74.6478873239437,100,11.2676056338028,15.4929577464789,38.0281690140845,52.112676056338,98.5915492957746,12.6760563380282,29.5774647887324,45.0704225352113,71.830985915493,97.1830985915493,1.40845070422535,19.7183098591549,52.112676056338,91.5492957746479,98.5915492957746,16.9014084507042,32.3943661971831,59.1549295774648,74.6478873239437,100,2.8169014084507,9.85915492957746,38.0281690140845,56.3380281690141,84.5070422535211
"6G85A",0.53475935828877,24.331550802139,51.3368983957219,73.2620320855615,100,1.06951871657754,23.5294117647059,50.5347593582888,76.2032085561497,97.5935828877005,0.267379679144385,25.9358288770053,48.3957219251337,74.5989304812834,99.4652406417112,1.06951871657754,24.5989304812834,48.9304812834225,74.0641711229947,100,1.33689839572193,26.2032085561497,51.3368983957219,72.7272727272727,99.4652406417112,0.267379679144385,22.192513368984,49.4652406417112,77.2727272727273,99.7326203208556,0.267379679144385,22.192513368984,47.5935828877005,75.1336898395722,99.4652406417112,1.06951871657754,24.5989304812834,50.5347593582888,76.2032085561497,96.524064171123,0.53475935828877,24.331550802139,51.6042780748663,73.2620320855615,100,1.06951871657754,22.9946524064171,48.6631016042781,73.7967914438503,100,1.33689839572193,26.7379679144385,51.0695187165775,72.9946524064171,99.4652406417112,0.267379679144385,22.192513368984,49.4652406417112,77.2727272727273,99.7326203208556,0.53475935828877,34.2245989304813,63.1016042780749,84.7593582887701,99.7326203208556,0.267379679144385,25.4010695187166,50,74.8663101604278,99.4652406417112,2.13903743315508,13.3689839572193,44.1176470588235,66.3101604278075,100,0.267379679144385,26.2032085561497,52.1390374331551,76.7379679144385,99.7326203208556,1.33689839572193,21.6577540106952,46.7914438502674,72.9946524064171,97.5935828877005,1.06951871657754,22.7272727272727,49.1978609625668,69.5187165775401,100,1.33689839572193,25.668449197861,50.2673796791444,75.668449197861,99.4652406417112,0.53475935828877,24.331550802139,51.3368983957219,73.2620320855615,100,0.267379679144385,22.4598930481283,45.4545454545455,72.4598930481283,97.5935828877005
"3ZDMA",6.94444444444444,29.1666666666667,43.0555555555556,68.0555555555556,97.2222222222222,2.77777777777778,20.8333333333333,50,73.6111111111111,100,1.38888888888889,18.0555555555556,48.6111111111111,70.8333333333333,95.8333333333333,2.77777777777778,25,50,72.2222222222222,100,8.33333333333333,19.4444444444444,45.8333333333333,70.8333333333333,97.2222222222222,1.38888888888889,20.8333333333333,51.3888888888889,66.6666666666667,88.8888888888889,1.38888888888889,20.8333333333333,48.6111111111111,70.8333333333333,95.8333333333333,2.77777777777778,23.6111111111111,50,73.6111111111111,100,6.94444444444444,30.5555555555556,47.2222222222222,79.1666666666667,97.2222222222222,2.77777777777778,25,50,73.6111111111111,100,8.33333333333333,19.4444444444444,47.2222222222222,70.8333333333333,97.2222222222222,1.38888888888889,20.8333333333333,51.3888888888889,66.6666666666667,88.8888888888889,6.94444444444444,6.94444444444444,31.9444444444444,66.6666666666667,84.7222222222222,1.38888888888889,22.2222222222222,50,75,100,8.33333333333333,29.1666666666667,38.8888888888889,58.3333333333333,93.0555555555556,1.38888888888889,15.2777777777778,50,76.3888888888889,100,11.1111111111111,20.8333333333333,34.7222222222222,61.1111111111111,94.4444444444444,2.77777777777778,25,47.2222222222222,73.6111111111111,98.6111111111111,4.16666666666667,22.2222222222222,54.1666666666667,75,100,6.94444444444444,29.1666666666667,43.0555555555556,68.0555555555556,97.2222222222222,1.38888888888889,5.55555555555556,36.1111111111111,56.9444444444444,98.6111111111111
"6FSFA",1.48698884758364,22.6765799256506,51.3011152416357,71.003717472119,97.3977695167286,0.371747211895911,28.996282527881,55.7620817843866,82.1561338289963,100,1.11524163568773,19.7026022304833,44.2379182156134,66.542750929368,99.2565055762082,0.371747211895911,28.6245353159851,53.1598513011152,81.4126394052045,100,2.60223048327138,23.0483271375465,45.724907063197,70.631970260223,99.2565055762082,0.743494423791822,21.5613382899628,44.6096654275093,69.1449814126394,98.8847583643123,1.11524163568773,21.1895910780669,44.2379182156134,68.0297397769517,99.2565055762082,0.371747211895911,29.7397769516729,55.7620817843866,81.7843866171004,100,0.743494423791822,21.9330855018587,50.9293680297398,72.4907063197026,98.8847583643123,0.371747211895911,28.996282527881,57.2490706319703,82.1561338289963,100,2.60223048327138,24.1635687732342,44.9814126394052,70.631970260223,99.2565055762082,0.743494423791822,21.5613382899628,44.6096654275093,69.1449814126394,98.8847583643123,1.48698884758364,21.9330855018587,52.4163568773234,68.4014869888476,95.1672862453532,0.371747211895911,26.7657992565056,49.4423791821561,76.2081784386617,100,2.23048327137546,12.639405204461,47.5836431226766,73.6059479553903,97.3977695167286,0.743494423791822,23.0483271375465,50.5576208178439,72.8624535315985,100,2.60223048327138,24.1635687732342,46.0966542750929,70.631970260223,97.0260223048327,0.371747211895911,27.1375464684015,51.6728624535316,79.9256505576208,99.6282527881041,0.371747211895911,21.1895910780669,46.0966542750929,71.3754646840149,100,1.48698884758364,22.6765799256506,51.3011152416357,71.003717472119,97.3977695167286,0.743494423791822,27.8810408921933,49.814126394052,81.4126394052045,99.6282527881041
"3SWHA",0.293255131964809,21.4076246334311,45.1612903225806,71.2609970674487,99.4134897360704,1.46627565982405,26.3929618768328,54.5454545454545,80.9384164222874,100,1.17302052785924,24.633431085044,49.8533724340176,72.7272727272727,98.533724340176,0.586510263929619,26.3929618768328,54.5454545454545,77.1260997067449,100,1.17302052785924,26.6862170087977,48.3870967741936,72.4340175953079,99.4134897360704,0.293255131964809,20.8211143695015,41.6422287390029,74.4868035190616,98.2404692082111,1.17302052785924,24.633431085044,49.8533724340176,73.0205278592375,98.533724340176,1.46627565982405,29.0322580645161,56.891495601173,80.9384164222874,100,0.293255131964809,20.8211143695015,45.1612903225806,71.2609970674487,99.4134897360704,0.586510263929619,26.9794721407625,54.8387096774194,80.3519061583578,100,1.17302052785924,23.1671554252199,48.3870967741936,72.4340175953079,99.4134897360704,0.293255131964809,20.8211143695015,41.6422287390029,74.4868035190616,98.2404692082111,0.293255131964809,25.2199413489736,46.3343108504399,77.4193548387097,97.6539589442815,1.17302052785924,26.3929618768328,51.3196480938416,75.366568914956,100,0.586510263929619,11.7302052785924,41.9354838709677,65.1026392961877,96.4809384164223,0.293255131964809,27.8592375366569,50.1466275659824,77.4193548387097,100,1.17302052785924,23.1671554252199,50.4398826979472,74.7800586510264,99.1202346041056,0.586510263929619,21.9941348973607,47.2140762463343,65.1026392961877,99.7067448680352,1.17302052785924,25.8064516129032,51.0263929618768,75.0733137829912,100,0.293255131964809,21.4076246334311,45.1612903225806,71.2609970674487,99.4134897360704,1.46627565982405,26.3929618768328,51.9061583577713,77.1260997067449,99.7067448680352
"6S4CA",1.02040816326531,24.4897959183673,55.1020408163265,79.0816326530612,98.9795918367347,0.510204081632653,23.9795918367347,47.9591836734694,72.4489795918367,100,2.04081632653061,22.9591836734694,49.4897959183673,74.4897959183673,98.469387755102,0.510204081632653,25,50,78.0612244897959,100,6.12244897959184,26.0204081632653,53.0612244897959,73.469387755102,98.9795918367347,1.02040816326531,16.3265306122449,40.3061224489796,61.2244897959184,93.3673469387755,2.04081632653061,26.530612244898,49.4897959183673,74.4897959183673,98.469387755102,0.510204081632653,23.9795918367347,48.9795918367347,75.5102040816327,100,1.02040816326531,18.8775510204082,46.9387755102041,71.4285714285714,98.9795918367347,0.510204081632653,23.469387755102,50,78.0612244897959,100,3.57142857142857,26.0204081632653,53.0612244897959,74.4897959183673,98.9795918367347,1.02040816326531,16.3265306122449,40.3061224489796,61.2244897959184,93.3673469387755,1.02040816326531,16.8367346938776,41.3265306122449,65.8163265306122,93.3673469387755,0.510204081632653,25,48.9795918367347,74.4897959183673,100,6.63265306122449,18.3673469387755,63.7755102040816,79.0816326530612,95.4081632653061,1.02040816326531,20.9183673469388,52.0408163265306,75,100,3.57142857142857,26.530612244898,48.469387755102,69.3877551020408,98.469387755102,0.510204081632653,29.5918367346939,46.4285714285714,72.9591836734694,95.4081632653061,0.510204081632653,21.9387755102041,51.0204081632653,77.0408163265306,100,1.02040816326531,24.4897959183673,55.1020408163265,79.0816326530612,98.9795918367347,2.04081632653061,28.5714285714286,43.3673469387755,64.7959183673469,94.8979591836735
"1EGWA",2.5974025974026,16.8831168831169,37.6623376623377,71.4285714285714,98.7012987012987,1.2987012987013,33.7662337662338,63.6363636363636,76.6233766233766,100,6.49350649350649,25.974025974026,48.0519480519481,59.7402597402597,85.7142857142857,1.2987012987013,27.2727272727273,51.9480519480519,75.3246753246753,100,6.49350649350649,22.0779220779221,53.2467532467532,68.8311688311688,98.7012987012987,2.5974025974026,18.1818181818182,36.3636363636364,70.1298701298701,97.4025974025974,6.49350649350649,32.4675324675325,49.3506493506493,68.8311688311688,92.2077922077922,1.2987012987013,27.2727272727273,55.8441558441558,75.3246753246753,100,2.5974025974026,18.1818181818182,38.961038961039,77.9220779220779,98.7012987012987,1.2987012987013,24.6753246753247,50.6493506493507,75.3246753246753,100,6.49350649350649,23.3766233766234,53.2467532467532,71.4285714285714,98.7012987012987,2.5974025974026,18.1818181818182,36.3636363636364,70.1298701298701,97.4025974025974,2.5974025974026,5.19480519480519,28.5714285714286,37.6623376623377,87.012987012987,1.2987012987013,27.2727272727273,54.5454545454545,72.7272727272727,100,15.5844155844156,16.8831168831169,53.2467532467532,80.5194805194805,98.7012987012987,2.5974025974026,20.7792207792208,40.2597402597403,71.4285714285714,98.7012987012987,6.49350649350649,24.6753246753247,49.3506493506493,70.1298701298701,92.2077922077922,1.2987012987013,33.7662337662338,63.6363636363636,77.9220779220779,100,1.2987012987013,25.974025974026,48.0519480519481,59.7402597402597,85.7142857142857,2.5974025974026,16.8831168831169,37.6623376623377,71.4285714285714,98.7012987012987,10.3896103896104,27.2727272727273,64.9350649350649,88.3116883116883,100
"5HHEA",1.0752688172043,24.7311827956989,49.4623655913978,70.9677419354839,100,3.2258064516129,37.6344086021505,56.989247311828,64.5161290322581,91.3978494623656,6.45161290322581,16.1290322580645,36.5591397849462,74.1935483870968,98.9247311827957,1.0752688172043,15.0537634408602,48.3870967741936,75.2688172043011,94.6236559139785,4.3010752688172,22.5806451612903,44.0860215053763,72.0430107526882,100,8.60215053763441,33.3333333333333,61.2903225806452,79.5698924731183,97.8494623655914,6.45161290322581,21.505376344086,44.0860215053763,74.1935483870968,98.9247311827957,3.2258064516129,15.0537634408602,48.3870967741936,64.5161290322581,91.3978494623656,1.0752688172043,24.7311827956989,49.4623655913978,70.9677419354839,100,1.0752688172043,15.0537634408602,48.3870967741936,75.2688172043011,94.6236559139785,4.3010752688172,22.5806451612903,44.0860215053763,72.0430107526882,100,8.60215053763441,33.3333333333333,61.2903225806452,79.5698924731183,97.8494623655914,11.8279569892473,31.1827956989247,50.5376344086022,68.8172043010753,97.8494623655914,3.2258064516129,23.6559139784946,51.6129032258064,78.494623655914,98.9247311827957,1.0752688172043,18.2795698924731,41.9354838709677,65.5913978494624,100,4.3010752688172,21.505376344086,48.3870967741936,72.0430107526882,100,22.5806451612903,29.0322580645161,44.0860215053763,66.6666666666667,91.3978494623656,1.0752688172043,3.2258064516129,39.7849462365591,75.2688172043011,94.6236559139785,6.45161290322581,21.505376344086,40.8602150537634,72.0430107526882,98.9247311827957,1.0752688172043,24.7311827956989,49.4623655913978,70.9677419354839,100,3.2258064516129,8.60215053763441,63.4408602150538,80.6451612903226,91.3978494623656
"1WT6A",6.17283950617284,25.9259259259259,49.3827160493827,67.9012345679012,91.358024691358,1.23456790123457,13.5802469135802,46.9135802469136,74.0740740740741,100,3.7037037037037,18.5185185185185,40.7407407407407,75.3086419753086,97.5308641975309,1.23456790123457,13.5802469135802,48.1481481481481,72.8395061728395,100,6.17283950617284,23.4567901234568,44.4444444444444,71.6049382716049,97.5308641975309,3.7037037037037,32.0987654320988,53.0864197530864,67.9012345679012,83.9506172839506,3.7037037037037,18.5185185185185,40.7407407407407,75.3086419753086,97.5308641975309,1.23456790123457,13.5802469135802,46.9135802469136,90.1234567901235,100,6.17283950617284,25.9259259259259,50.6172839506173,69.1358024691358,91.358024691358,1.23456790123457,13.5802469135802,48.1481481481481,72.8395061728395,100,6.17283950617284,23.4567901234568,44.4444444444444,71.6049382716049,97.5308641975309,3.7037037037037,32.0987654320988,53.0864197530864,67.9012345679012,83.9506172839506,16.0493827160494,32.0987654320988,45.679012345679,65.4320987654321,82.7160493827161,1.23456790123457,23.4567901234568,51.8518518518519,77.7777777777778,100,6.17283950617284,17.2839506172839,39.5061728395062,62.962962962963,91.358024691358,2.46913580246914,20.9876543209877,45.679012345679,74.0740740740741,96.2962962962963,12.3456790123457,13.5802469135802,44.4444444444444,75.3086419753086,98.7654320987654,1.23456790123457,34.5679012345679,49.3827160493827,66.6666666666667,100,1.23456790123457,18.5185185185185,53.0864197530864,79.0123456790123,100,6.17283950617284,25.9259259259259,49.3827160493827,67.9012345679012,91.358024691358,3.7037037037037,30.8641975308642,40.7407407407407,74.0740740740741,98.7654320987654
