"","prop1.Tr1221","prop1.Tr1331","prop1.Tr2332","prop2.Tr1221","prop2.Tr1331","prop2.Tr2332","prop3.Tr1221","prop3.Tr1331","prop3.Tr2332","prop4.Tr1221","prop4.Tr1331","prop4.Tr2332","prop5.Tr1221","prop5.Tr1331","prop5.Tr2332","prop6.Tr1221","prop6.Tr1331","prop6.Tr2332","prop7.Tr1221","prop7.Tr1331","prop7.Tr2332"
"4COFA",0.141242937853107,0.22316384180791,0.290960451977401,0.26271186440678,0.203389830508475,0.214689265536723,0.282485875706215,0.254237288135593,0.121468926553672,0.26271186440678,0.169491525423729,0.248587570621469,0.138418079096045,0.0254237288135593,0.152542372881356,0.240112994350282,0.200564971751412,0.206214689265537,0.240112994350282,0.282485875706215,0.124293785310734
"5CVLA",0.199329983249581,0.212730318257956,0.207705192629816,0.252931323283082,0.190954773869347,0.182579564489112,0.180904522613065,0.239530988274707,0.192629815745394,0.247906197654941,0.159128978224456,0.214405360134003,0.174204355108878,0.033500837520938,0.160804020100503,0.229480737018425,0.23785594639866,0.149078726968174,0.274706867671692,0.224455611390285,0.137353433835846
"3AJIB",0.207317073170732,0.219512195121951,0.182926829268293,0.24390243902439,0.195121951219512,0.219512195121951,0.158536585365854,0.268292682926829,0.134146341463415,0.231707317073171,0.182926829268293,0.231707317073171,0.207317073170732,0.0731707317073171,0.24390243902439,0.195121951219512,0.24390243902439,0.121951219512195,0.231707317073171,0.182926829268293,0.195121951219512
"5AZWA",0.189473684210526,0.2,0.221052631578947,0.252631578947368,0.263157894736842,0.136842105263158,0.221052631578947,0.242105263157895,0.189473684210526,0.273684210526316,0.221052631578947,0.178947368421053,0.157894736842105,0.0315789473684211,0.252631578947368,0.221052631578947,0.168421052631579,0.2,0.273684210526316,0.252631578947368,0.115789473684211
"4G7VS",0.184782608695652,0.21195652173913,0.25,0.255434782608696,0.179347826086957,0.195652173913043,0.233695652173913,0.239130434782609,0.168478260869565,0.260869565217391,0.16304347826087,0.21195652173913,0.190217391304348,0.00543478260869565,0.157608695652174,0.190217391304348,0.239130434782609,0.125,0.266304347826087,0.21195652173913,0.130434782608696
"5MECA",0.220238095238095,0.214285714285714,0.261904761904762,0.285714285714286,0.196428571428571,0.160714285714286,0.244047619047619,0.244047619047619,0.202380952380952,0.244047619047619,0.166666666666667,0.19047619047619,0.18452380952381,0.0297619047619048,0.160714285714286,0.244047619047619,0.279761904761905,0.101190476190476,0.273809523809524,0.220238095238095,0.160714285714286
"3ETOA",0.219917012448133,0.257261410788382,0.215767634854772,0.33195020746888,0.153526970954357,0.145228215767635,0.178423236514523,0.302904564315353,0.215767634854772,0.278008298755187,0.107883817427386,0.190871369294606,0.0912863070539419,0.016597510373444,0.24896265560166,0.236514522821577,0.24896265560166,0.178423236514523,0.344398340248963,0.215767634854772,0.132780082987552
"3BQ3A",0.197026022304833,0.260223048327138,0.200743494423792,0.267657992565056,0.16728624535316,0.204460966542751,0.189591078066914,0.330855018587361,0.141263940520446,0.241635687732342,0.133828996282528,0.237918215613383,0.141263940520446,0.0297397769516729,0.237918215613383,0.256505576208178,0.197026022304833,0.189591078066914,0.263940520446097,0.193308550185874,0.193308550185874
"3S35X",0.231404958677686,0.214876033057851,0.231404958677686,0.247933884297521,0.181818181818182,0.214876033057851,0.231404958677686,0.247933884297521,0.181818181818182,0.305785123966942,0.15702479338843,0.239669421487603,0.173553719008264,0.0247933884297521,0.190082644628099,0.231404958677686,0.206611570247934,0.181818181818182,0.231404958677686,0.223140495867769,0.214876033057851
"6AHYB",0.254716981132075,0.176100628930818,0.245283018867925,0.248427672955975,0.245283018867925,0.154088050314465,0.20125786163522,0.226415094339623,0.229559748427673,0.261006289308176,0.188679245283019,0.210691823899371,0.191823899371069,0.050314465408805,0.19496855345912,0.254716981132075,0.232704402515723,0.172955974842767,0.264150943396226,0.20440251572327,0.166666666666667
"2DWKA",0.206703910614525,0.245810055865922,0.223463687150838,0.284916201117318,0.162011173184358,0.195530726256983,0.212290502793296,0.268156424581006,0.184357541899441,0.268156424581006,0.145251396648045,0.212290502793296,0.17877094972067,0.0223463687150838,0.184357541899441,0.17877094972067,0.312849162011173,0.100558659217877,0.307262569832402,0.201117318435754,0.145251396648045
"7LW7A",0.2,0.220289855072464,0.260869565217391,0.304347826086957,0.168115942028985,0.171014492753623,0.228985507246377,0.263768115942029,0.185507246376812,0.289855072463768,0.136231884057971,0.202898550724638,0.147826086956522,0.0405797101449275,0.197101449275362,0.278260869565217,0.234782608695652,0.121739130434783,0.307246376811594,0.255072463768116,0.11304347826087
"2D68A",0.209876543209877,0.271604938271605,0.209876543209877,0.358024691358025,0.111111111111111,0.135802469135802,0.209876543209877,0.271604938271605,0.209876543209877,0.333333333333333,0.111111111111111,0.135802469135802,0.123456790123457,0.037037037037037,0.234567901234568,0.259259259259259,0.296296296296296,0.123456790123457,0.395061728395062,0.135802469135802,0.0864197530864197
"4G4SP",0.220149253731343,0.216417910447761,0.246268656716418,0.309701492537313,0.141791044776119,0.208955223880597,0.208955223880597,0.26865671641791,0.182835820895522,0.279850746268657,0.111940298507463,0.238805970149254,0.130597014925373,0.0186567164179104,0.205223880597015,0.235074626865672,0.294776119402985,0.175373134328358,0.287313432835821,0.23134328358209,0.149253731343284
"6AKMA",0.265625,0.171875,0.203125,0.25,0.15625,0.1875,0.1875,0.21875,0.1875,0.25,0.15625,0.1875,0.140625,0.078125,0.296875,0.21875,0.28125,0.0625,0.203125,0.171875,0.234375
"4XDXA",0.231884057971014,0.333333333333333,0.072463768115942,0.188405797101449,0.202898550724638,0.27536231884058,0.072463768115942,0.36231884057971,0.260869565217391,0.159420289855072,0.0869565217391304,0.391304347826087,0.289855072463768,0.072463768115942,0.217391304347826,0.318840579710145,0.188405797101449,0.0579710144927536,0.405797101449275,0.0869565217391304,0.159420289855072
"4HQUA",0.194444444444444,0.305555555555556,0.231481481481481,0.314814814814815,0.185185185185185,0.148148148148148,0.222222222222222,0.314814814814815,0.185185185185185,0.277777777777778,0.0925925925925926,0.240740740740741,0.231481481481481,0.00925925925925926,0.157407407407407,0.398148148148148,0.157407407407407,0.12962962962963,0.361111111111111,0.212962962962963,0.138888888888889
"5UHPE",0.20625,0.24375,0.2125,0.23125,0.24375,0.24375,0.2,0.25625,0.2125,0.2125,0.2,0.2875,0.18125,0.01875,0.16875,0.275,0.275,0.125,0.325,0.175,0.125
"1N7SC",0.217948717948718,0.307692307692308,0.102564102564103,0.256410256410256,0.141025641025641,0.205128205128205,0.0897435897435897,0.320512820512821,0.205128205128205,0.256410256410256,0.141025641025641,0.205128205128205,0.179487179487179,0.0641025641025641,0.320512820512821,0.141025641025641,0.435897435897436,0.0384615384615385,0.346153846153846,0.102564102564103,0.179487179487179
"1YGTA",0.209090909090909,0.154545454545455,0.263636363636364,0.272727272727273,0.163636363636364,0.209090909090909,0.227272727272727,0.190909090909091,0.172727272727273,0.272727272727273,0.127272727272727,0.245454545454545,0.145454545454545,0.0363636363636364,0.163636363636364,0.272727272727273,0.172727272727273,0.154545454545455,0.190909090909091,0.254545454545455,0.172727272727273
"6KBMB",0.2578125,0.1484375,0.1640625,0.3125,0.171875,0.140625,0.1796875,0.1953125,0.2265625,0.296875,0.140625,0.171875,0.21875,0.015625,0.09375,0.1484375,0.3203125,0.1796875,0.21875,0.171875,0.1875
"5LKBA",0.259946949602122,0.217506631299735,0.230769230769231,0.236074270557029,0.214854111405836,0.214854111405836,0.190981432360743,0.289124668435013,0.212201591511936,0.230769230769231,0.188328912466843,0.241379310344828,0.214854111405836,0.0238726790450928,0.204244031830239,0.273209549071618,0.19893899204244,0.183023872679045,0.278514588859416,0.214854111405836,0.19893899204244
"4WK7A",0.213675213675214,0.11965811965812,0.311965811965812,0.290598290598291,0.205128205128205,0.11965811965812,0.273504273504274,0.166666666666667,0.213675213675214,0.320512820512821,0.175213675213675,0.14957264957265,0.11965811965812,0.00854700854700855,0.170940170940171,0.209401709401709,0.256410256410256,0.162393162393162,0.170940170940171,0.337606837606838,0.162393162393162
"6U07A",0.295238095238095,0.180952380952381,0.20952380952381,0.247619047619048,0.257142857142857,0.0952380952380952,0.180952380952381,0.19047619047619,0.295238095238095,0.266666666666667,0.228571428571429,0.123809523809524,0.114285714285714,0.0380952380952381,0.20952380952381,0.142857142857143,0.266666666666667,0.171428571428571,0.171428571428571,0.180952380952381,0.304761904761905
"5II0A",0.28099173553719,0.15702479338843,0.206611570247934,0.190082644628099,0.330578512396694,0.165289256198347,0.206611570247934,0.223140495867769,0.214876033057851,0.223140495867769,0.214876033057851,0.28099173553719,0.165289256198347,0.0330578512396694,0.181818181818182,0.198347107438017,0.231404958677686,0.214876033057851,0.198347107438017,0.206611570247934,0.239669421487603
"2XQNA",0.375,0.078125,0.125,0.28125,0.1875,0.125,0.125,0.078125,0.375,0.34375,0.15625,0.15625,0.1875,0.046875,0.140625,0.21875,0.28125,0.0625,0.234375,0.203125,0.21875
"6I6RA",0.233226837060703,0.161341853035144,0.266773162939297,0.26517571884984,0.225239616613419,0.148562300319489,0.252396166134185,0.201277955271566,0.225239616613419,0.276357827476038,0.167731629392971,0.206070287539936,0.167731629392971,0.00798722044728434,0.146964856230032,0.21405750798722,0.244408945686901,0.166134185303514,0.255591054313099,0.261980830670927,0.138977635782748
"5AN3A",0.241610738255034,0.201342281879195,0.221476510067114,0.201342281879195,0.23489932885906,0.241610738255034,0.161073825503356,0.275167785234899,0.208053691275168,0.181208053691275,0.228187919463087,0.248322147651007,0.23489932885906,0.0738255033557047,0.181208053691275,0.241610738255034,0.248322147651007,0.140939597315436,0.302013422818792,0.181208053691275,0.140939597315436
"2PTTA",0.256880733944954,0.238532110091743,0.201834862385321,0.220183486238532,0.18348623853211,0.284403669724771,0.174311926605505,0.321100917431193,0.211009174311927,0.229357798165138,0.174311926605505,0.293577981651376,0.256880733944954,0.036697247706422,0.18348623853211,0.284403669724771,0.165137614678899,0.146788990825688,0.311926605504587,0.229357798165138,0.18348623853211
"2E8VA",0.1976401179941,0.262536873156342,0.20353982300885,0.247787610619469,0.15929203539823,0.233038348082596,0.153392330383481,0.300884955752212,0.182890855457227,0.23598820058997,0.141592920353982,0.250737463126844,0.15929203539823,0.023598820058997,0.171091445427729,0.233038348082596,0.292035398230089,0.150442477876106,0.286135693215339,0.194690265486726,0.174041297935103
"6Z1VA",0.193181818181818,0.215909090909091,0.193181818181818,0.238636363636364,0.181818181818182,0.193181818181818,0.193181818181818,0.261363636363636,0.181818181818182,0.227272727272727,0.170454545454545,0.204545454545455,0.170454545454545,0.0795454545454545,0.215909090909091,0.25,0.193181818181818,0.136363636363636,0.25,0.147727272727273,0.159090909090909
"2YKTA",0.28968253968254,0.214285714285714,0.19047619047619,0.25,0.166666666666667,0.23015873015873,0.182539682539683,0.26984126984127,0.242063492063492,0.238095238095238,0.154761904761905,0.242063492063492,0.218253968253968,0.0357142857142857,0.202380952380952,0.234126984126984,0.25,0.0674603174603175,0.293650793650794,0.162698412698413,0.21031746031746
"3OBQA",0.262068965517241,0.16551724137931,0.23448275862069,0.303448275862069,0.193103448275862,0.193103448275862,0.248275862068966,0.23448275862069,0.193103448275862,0.206896551724138,0.131034482758621,0.255172413793103,0.179310344827586,0.0275862068965517,0.124137931034483,0.227586206896552,0.241379310344828,0.227586206896552,0.206896551724138,0.282758620689655,0.220689655172414
"5FCNA",0.21875,0.328125,0.078125,0.09375,0.140625,0.390625,0.046875,0.359375,0.1875,0.109375,0.125,0.40625,0.3125,0.09375,0.21875,0.234375,0.1875,0.015625,0.375,0.140625,0.171875
"5FD3A",0.313432835820896,0.23134328358209,0.186567164179104,0.305970149253731,0.261194029850746,0.201492537313433,0.134328358208955,0.26865671641791,0.276119402985075,0.23134328358209,0.141791044776119,0.32089552238806,0.261194029850746,0.0373134328358209,0.208955223880597,0.208955223880597,0.283582089552239,0.17910447761194,0.350746268656716,0.149253731343284,0.194029850746269
"3HSYA",0.192,0.253333333333333,0.242666666666667,0.269333333333333,0.202666666666667,0.165333333333333,0.242666666666667,0.301333333333333,0.170666666666667,0.290666666666667,0.170666666666667,0.197333333333333,0.138666666666667,0.0426666666666667,0.181333333333333,0.28,0.2,0.213333333333333,0.328,0.205333333333333,0.117333333333333
"5JEAE",0.198501872659176,0.228464419475655,0.239700374531835,0.295880149812734,0.179775280898876,0.149812734082397,0.228464419475655,0.262172284644195,0.194756554307116,0.295880149812734,0.149812734082397,0.179775280898876,0.153558052434457,0.0112359550561798,0.205992509363296,0.213483146067416,0.254681647940075,0.176029962546816,0.273408239700375,0.220973782771536,0.153558052434457
"2C10A",0.205722070844687,0.155313351498638,0.277929155313351,0.276566757493188,0.20708446866485,0.149863760217984,0.249318801089918,0.200272479564033,0.196185286103542,0.277929155313351,0.167574931880109,0.189373297002725,0.11716621253406,0.0163487738419619,0.149863760217984,0.201634877384196,0.253405994550409,0.160762942779292,0.227520435967302,0.258855585831063,0.133514986376022
"4PP8C",0.260115606936416,0.236994219653179,0.167630057803468,0.260115606936416,0.184971098265896,0.248554913294798,0.15028901734104,0.265895953757225,0.265895953757225,0.265895953757225,0.144508670520231,0.289017341040462,0.213872832369942,0.023121387283237,0.179190751445087,0.294797687861272,0.254335260115607,0.132947976878613,0.300578034682081,0.208092485549133,0.196531791907514
"4IN0A",0.231292517006803,0.244897959183673,0.183673469387755,0.292517006802721,0.204081632653061,0.163265306122449,0.149659863945578,0.292517006802721,0.183673469387755,0.285714285714286,0.183673469387755,0.183673469387755,0.210884353741497,0.0204081632653061,0.210884353741497,0.258503401360544,0.204081632653061,0.210884353741497,0.27891156462585,0.17687074829932,0.197278911564626
"3RPPA",0.184549356223176,0.210300429184549,0.248927038626609,0.261802575107296,0.175965665236052,0.1931330472103,0.223175965665236,0.253218884120172,0.171673819742489,0.240343347639485,0.128755364806867,0.240343347639485,0.163090128755365,0.0429184549356223,0.15450643776824,0.214592274678112,0.248927038626609,0.128755364806867,0.257510729613734,0.257510729613734,0.137339055793991
"4UXUA",0.211981566820276,0.23963133640553,0.211981566820276,0.285714285714286,0.207373271889401,0.165898617511521,0.230414746543779,0.285714285714286,0.179723502304147,0.290322580645161,0.175115207373272,0.19815668202765,0.115207373271889,0.0230414746543779,0.244239631336406,0.230414746543779,0.248847926267281,0.202764976958525,0.299539170506912,0.221198156682028,0.152073732718894
"6CSTA",0.203636363636364,0.230909090909091,0.218181818181818,0.249090909090909,0.187272727272727,0.210909090909091,0.201818181818182,0.272727272727273,0.176363636363636,0.227272727272727,0.169090909090909,0.229090909090909,0.185454545454545,0.0545454545454545,0.185454545454545,0.216363636363636,0.22,0.147272727272727,0.276363636363636,0.192727272727273,0.158181818181818
"7RRMA",0.238805970149254,0.156716417910448,0.194029850746269,0.298507462686567,0.156716417910448,0.119402985074627,0.156716417910448,0.208955223880597,0.23134328358209,0.291044776119403,0.134328358208955,0.141791044776119,0.0671641791044776,0.00746268656716418,0.253731343283582,0.186567164179104,0.313432835820896,0.126865671641791,0.246268656716418,0.216417910447761,0.149253731343284
"4BVAA",0.221556886227545,0.152694610778443,0.239520958083832,0.287425149700599,0.179640718562874,0.143712574850299,0.227544910179641,0.182634730538922,0.215568862275449,0.287425149700599,0.161676646706587,0.161676646706587,0.143712574850299,0.0209580838323353,0.176646706586826,0.24251497005988,0.218562874251497,0.12874251497006,0.24251497005988,0.248502994011976,0.131736526946108
"4KP3C",0.176470588235294,0.294117647058824,0.176470588235294,0.274509803921569,0.117647058823529,0.235294117647059,0.166666666666667,0.303921568627451,0.166666666666667,0.294117647058824,0.0980392156862745,0.254901960784314,0.176470588235294,0.0392156862745098,0.274509803921569,0.186274509803922,0.225490196078431,0.0882352941176471,0.323529411764706,0.186274509803922,0.147058823529412
